19.5486099862,0.4137581
3.6548249023158306,0.38977027
5.751131027406791,0.37479377
6.443363046936102,0.3737784
6.959807947141299,0.3815205
7.7629741243676325,0.3647671
7.5466673562878785,0.2990227
8.696392978565461,0.20116766
11.095289635087251,9.9758856e-2
13.30332656567117,3.0714558e-2
17.724393913422176,7.2344206e-3
27.18268886152623,2.3733977e-2
67.06127482272439,6.0794517e-2
-113.24907916963281,9.8235816e-2
-29.58113833763521,0.11016627
-16.65915020133633,7.665948e-2
-11.603473255525069,8.884376e-4
-8.838344720632325,9.671278e-2
-7.219561126897816,0.18581039
-6.2111280680042515,0.27808097
-5.159121160805582,0.39345095
-4.883684871100938,0.527605
-4.696916874152649,0.66785127
-5.346654857919944,0.7992131
-7.127143939046424,0.90722173
-20.23588901258602,0.96611243
4.73104577695569,0.9727123
1.1209455106991362,0.9215636
-0.17850551262445263,0.8220586
-0.14105203202783248,0.6971697
-0.3534311869437662,0.57811904
-0.47925201673779627,0.49460593
-0.485345849111852,0.46389136
-0.39213177708346714,0.48026398
-0.5344788732028685,0.5367432
-0.37743519978991075,0.6231755
-0.5222089135896071,0.706181
-0.9637054776738754,0.7569488
8.627378310741864,0.7525067
0.5391451668041785,0.6843508
0.21490515829574897,0.57177305
0.20237997200802027,0.45589542
0.15115398011218553,0.36971697
0.2023059942983481,0.32567585
0.2843015198392592,0.3066379
0.4134602868381208,0.29001144
0.5974934326369948,0.2711004
1.0669867314375379,0.23543596
1.4492017936266786,0.17337225
2.491236910549779,0.10039345
7.286875833259323,3.0968398e-2
-12.671141504112917,3.6299024e-2
-4.492875686573033,0.11219698
-2.6654392878688515,0.20357913
-1.7659163486853249,0.29978424
-1.6378519752903544,0.385455
-1.5675096596742408,0.43241528
-1.6945238699240224,0.4306384
-1.5912307146849225,0.37936285
-1.6006808655122011,0.3009265
-1.7454582169952229,0.22858231
-2.3505517052433804,0.1859373
-3.291041280912948,0.17413378
-20.0525505396757,0.20357913
3.34919438204418,0.28049245
1.0661910549475242,0.38570884
0.47214770903593273,0.48889452
0.3668141644078808,0.56466556
0.6823113446334985,0.61568725
-6.998598605571116e-2,0.64703643
1.4761770612247108e-2,0.6451326
-0.13335634508805433,0.5856073
-0.354747393866818,0.49244827
-0.5343143851475278,0.39979693
-0.9314371357764395,0.33443332
-2.5724002991110675,0.30752635
10.76766351969298,0.32389897
1.7548118963368124,0.35613656
0.8759954068546506,0.3874857
0.12176494786568717,0.41045818
0.6388582104445346,0.41363117
